TIMESTAMP_HORA;LLEGADAS_HORA;PACIENTES_PRESENTES;CAP_BOXES_NOMINAL;RATIO_PRESENTES_BOXES_NOMINALES;EXCESO_SOBRE_BOXES_NOMINALES;TURNO;MEDICOS_TURNO;ENFERMERAS_TURNO;PACIENTES_POR_MEDICO;PACIENTES_POR_ENFERMERA;TRIAGE_DELAY_MEDIA;TRIAGE_DELAY_P95;INGRESOS_HORA;PCT_INGRESO;TRIAJE_I;TRIAJE_II;TRIAJE_III;TRIAJE_IV;TRIAJE_V;PCT_TRIAJE_ALTO_I_II
2023-09-28 12:00:00;11;33;9;3.667;24;MANANA;10;8;3.300;4.125;5.182;8.000;2;0.182;0;0;0;0;11;0.000
2023-09-28 13:00:00;6;25;9;2.778;16;MANANA;10;8;2.500;3.125;5.000;6.500;3;0.500;0;0;0;1;5;0.000
2023-09-28 14:00:00;16;19;9;2.111;10;MANANA;10;8;1.900;2.375;11.500;17.500;6;0.375;0;0;0;0;16;0.000
2023-09-28 15:00:00;12;26;9;2.889;17;TARDE;10;8;2.600;3.250;5.833;10.350;2;0.167;0;0;0;0;12;0.000
2023-09-28 16:00:00;9;33;9;3.667;24;TARDE;10;8;3.300;4.125;9.000;27.200;1;0.111;0;0;0;0;9;0.000
2023-09-28 17:00:00;8;37;9;4.111;28;TARDE;10;8;3.700;4.625;4.125;6.650;1;0.125;0;0;0;0;8;0.000
2023-09-28 18:00:00;10;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.700;8.100;2;0.200;0;0;0;0;10;0.000
2023-09-28 19:00:00;8;36;9;4.000;27;TARDE;10;8;3.600;4.500;3.375;7.250;1;0.125;0;0;0;0;8;0.000
2023-09-28 20:00:00;10;37;9;4.111;28;TARDE;10;8;3.700;4.625;5.000;10.650;1;0.100;0;0;0;0;10;0.000
2023-09-28 21:00:00;4;31;9;3.444;22;TARDE;10;8;3.100;3.875;4.500;6.700;2;0.500;0;0;0;1;3;0.000
2023-09-28 22:00:00;6;27;9;3.000;18;NOCHE;5;8;5.400;3.375;9.000;12.550;1;0.167;0;0;0;3;1;0.000
2023-09-28 23:00:00;5;25;9;2.778;16;NOCHE;5;8;5.000;3.125;6.000;7.000;1;0.200;0;0;1;3;1;0.000
2023-09-29 00:00:00;3;21;9;2.333;12;NOCHE;5;8;4.200;2.625;8.000;10.700;0;0.000;0;0;0;2;1;0.000
2023-09-29 01:00:00;0;14;9;1.556;5;NOCHE;5;8;2.800;1.750;;;0;0.000;0;0;0;0;0;
2023-09-29 02:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;7.000;7.000;0;0.000;0;0;0;1;0;0.000
2023-09-29 03:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;7.000;7.000;0;0.000;0;0;0;0;1;0.000
2023-09-29 04:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;2.000;2.000;0;0.000;0;0;0;1;0;0.000
2023-09-29 05:00:00;3;10;9;1.111;1;NOCHE;5;8;2.000;1.250;9.333;10.900;0;0.000;0;0;0;2;1;0.000
2023-09-29 06:00:00;2;13;9;1.444;4;NOCHE;5;8;2.600;1.625;9.500;10.850;0;0.000;0;0;0;2;0;0.000
2023-09-29 07:00:00;2;14;9;1.556;5;NOCHE;5;8;2.800;1.750;13.000;18.400;0;0.000;0;0;0;1;1;0.000
2023-09-29 08:00:00;14;12;9;1.333;3;MANANA;10;8;1.200;1.500;9.429;13.750;0;0.000;0;0;5;8;1;0.000
2023-09-29 09:00:00;13;21;9;2.333;12;MANANA;10;8;2.100;2.625;7.750;12.350;3;0.231;0;0;5;3;4;0.000
2023-09-29 10:00:00;20;31;9;3.444;22;MANANA;10;8;3.100;3.875;7.059;12.200;1;0.050;0;0;1;12;4;0.000
2023-09-29 11:00:00;22;46;9;5.111;37;MANANA;10;8;4.600;5.750;7.095;10.000;4;0.182;0;0;9;9;3;0.000
2023-09-29 12:00:00;15;53;9;5.889;44;MANANA;10;8;5.300;6.625;7.467;11.300;2;0.133;0;0;4;11;0;0.000
2023-09-29 13:00:00;12;55;9;6.111;46;MANANA;10;8;5.500;6.875;10.167;22.350;1;0.083;0;0;4;6;2;0.000
2023-09-29 14:00:00;5;49;9;5.444;40;MANANA;10;8;4.900;6.125;11.400;19.600;2;0.400;0;1;1;1;2;0.200
2023-09-29 15:00:00;10;42;9;4.667;33;TARDE;10;8;4.200;5.250;5.100;8.000;2;0.200;0;0;0;4;6;0.000
2023-09-29 16:00:00;7;40;9;4.444;31;TARDE;10;8;4.000;5.000;6.000;7.700;1;0.143;0;0;0;3;4;0.000
2023-09-29 17:00:00;12;32;9;3.556;23;TARDE;10;8;3.200;4.000;11.364;24.500;2;0.167;0;0;0;1;10;0.000
2023-09-29 18:00:00;9;35;9;3.889;26;TARDE;10;8;3.500;4.375;8.111;13.200;3;0.333;0;0;0;8;1;0.000
2023-09-29 19:00:00;8;34;9;3.778;25;TARDE;10;8;3.400;4.250;5.857;8.000;2;0.250;0;0;0;5;2;0.000
2023-09-29 20:00:00;10;32;9;3.556;23;TARDE;10;8;3.200;4.000;19.000;67.050;2;0.200;0;0;0;7;3;0.000
2023-09-29 21:00:00;1;27;9;3.000;18;TARDE;10;8;2.700;3.375;9.000;9.000;0;0.000;0;0;0;0;1;0.000
2023-09-29 22:00:00;3;24;9;2.667;15;NOCHE;5;8;4.800;3.000;4.000;4.000;1;0.333;0;0;0;0;3;0.000
2023-09-29 23:00:00;6;16;9;1.778;7;NOCHE;5;8;3.200;2.000;4.167;5.500;1;0.167;0;0;0;0;6;0.000
2023-09-30 00:00:00;2;14;9;1.556;5;NOCHE;5;8;2.800;1.750;9.000;13.500;0;0.000;0;0;0;1;1;0.000
2023-09-30 01:00:00;3;10;9;1.111;1;NOCHE;5;8;2.000;1.250;5.667;6.900;0;0.000;0;0;0;1;2;0.000
2023-09-30 02:00:00;5;6;9;0.667;0;NOCHE;5;8;1.200;0.750;6.800;10.800;0;0.000;0;0;0;2;3;0.000
2023-09-30 03:00:00;0;6;9;0.667;0;NOCHE;5;8;1.200;0.750;;;0;0.000;0;0;0;0;0;
2023-09-30 04:00:00;4;5;9;0.556;0;NOCHE;5;8;1.000;0.625;6.750;9.000;2;0.500;0;0;0;3;1;0.000
2023-09-30 05:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;6.000;6.000;0;0.000;0;0;0;0;1;0.000
2023-09-30 06:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;5.000;6.800;1;0.333;0;0;0;0;3;0.000
2023-09-30 07:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.000;4.000;0;0.000;0;0;0;0;2;0.000
2023-09-30 08:00:00;3;9;9;1.000;0;MANANA;10;8;0.900;1.125;3.000;3.000;2;0.667;0;0;0;2;0;0.000
2023-09-30 09:00:00;12;9;9;1.000;0;MANANA;10;8;0.900;1.125;5.250;7.800;1;0.083;0;0;0;12;0;0.000
2023-09-30 10:00:00;7;16;9;1.778;7;MANANA;10;8;1.600;2.000;3.333;5.000;0;0.000;0;0;2;4;0;0.000
2023-09-30 11:00:00;18;19;9;2.111;10;MANANA;10;8;1.900;2.375;6.000;9.500;2;0.111;0;0;1;3;11;0.000
2023-09-30 12:00:00;13;34;9;3.778;25;MANANA;10;8;3.400;4.250;7.400;13.550;1;0.077;0;0;1;9;0;0.000
2023-09-30 13:00:00;11;38;9;4.222;29;MANANA;10;8;3.800;4.750;5.727;12.500;5;0.455;0;0;0;11;0;0.000
2023-09-30 14:00:00;9;29;9;3.222;20;MANANA;10;8;2.900;3.625;8.778;13.800;2;0.222;0;0;0;6;3;0.000
2023-09-30 15:00:00;8;35;9;3.889;26;TARDE;10;8;3.500;4.375;5.875;8.950;3;0.375;0;0;1;5;2;0.000
2023-09-30 16:00:00;8;33;9;3.667;24;TARDE;10;8;3.300;4.125;5.875;14.450;0;0.000;0;0;0;4;4;0.000
2023-09-30 17:00:00;7;36;9;4.000;27;TARDE;10;8;3.600;4.500;4.714;9.200;0;0.000;0;0;1;4;2;0.000
2023-09-30 18:00:00;7;31;9;3.444;22;TARDE;10;8;3.100;3.875;3.714;4.700;0;0.000;0;0;1;5;1;0.000
2023-09-30 19:00:00;8;30;9;3.333;21;TARDE;10;8;3.000;3.750;6.000;20.550;0;0.000;1;0;1;4;2;0.125
2023-09-30 20:00:00;9;25;9;2.778;16;TARDE;10;8;2.500;3.125;6.333;10.600;3;0.333;0;0;3;6;0;0.000
2023-09-30 21:00:00;13;21;9;2.333;12;TARDE;10;8;2.100;2.625;8.308;13.600;2;0.154;0;0;5;7;1;0.000
2023-09-30 22:00:00;6;30;9;3.333;21;NOCHE;5;8;6.000;3.750;6.833;10.500;1;0.167;0;0;0;1;5;0.000
2023-09-30 23:00:00;7;27;9;3.000;18;NOCHE;5;8;5.400;3.375;29.667;81.500;1;0.143;0;0;1;4;1;0.000
2023-10-01 00:00:00;6;26;9;2.889;17;NOCHE;5;8;5.200;3.250;6.833;12.500;0;0.000;0;0;0;2;4;0.000
2023-10-01 01:00:00;4;20;9;2.222;11;NOCHE;5;8;4.000;2.500;6.500;8.850;2;0.500;0;0;1;3;0;0.000
2023-10-01 02:00:00;2;13;9;1.444;4;NOCHE;5;8;2.600;1.625;7.500;7.950;0;0.000;0;0;0;0;2;0.000
2023-10-01 03:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2023-10-01 04:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;4.500;4.950;0;0.000;0;0;0;0;2;0.000
2023-10-01 05:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.000;4.000;0;0.000;0;0;0;0;1;0.000
2023-10-01 06:00:00;1;9;9;1.000;0;NOCHE;5;8;1.800;1.125;6.000;6.000;0;0.000;0;0;0;0;1;0.000
2023-10-01 07:00:00;3;9;9;1.000;0;NOCHE;5;8;1.800;1.125;4.667;5.900;2;0.667;0;0;2;1;0;0.000
2023-10-01 08:00:00;2;10;9;1.111;1;MANANA;10;8;1.000;1.250;3.500;3.950;1;0.500;0;0;0;2;0;0.000
2023-10-01 09:00:00;9;8;9;0.889;0;MANANA;10;8;0.800;1.000;5.250;7.000;2;0.222;0;0;0;4;4;0.000
2023-10-01 10:00:00;5;14;9;1.556;5;MANANA;10;8;1.400;1.750;3.500;5.550;0;0.000;0;0;1;0;3;0.000
2023-10-01 11:00:00;14;17;9;1.889;8;MANANA;10;8;1.700;2.125;4.154;5.000;1;0.071;0;0;0;10;3;0.000
2023-10-01 12:00:00;12;24;9;2.667;15;MANANA;10;8;2.400;3.000;4.083;6.000;1;0.083;0;0;0;5;7;0.000
2023-10-01 13:00:00;11;27;9;3.000;18;MANANA;10;8;2.700;3.375;4.727;10.500;2;0.182;0;0;3;4;4;0.000
2023-10-01 14:00:00;6;20;9;2.222;11;MANANA;10;8;2.000;2.500;5.000;7.750;1;0.167;0;0;0;3;3;0.000
2023-10-01 15:00:00;11;23;9;2.556;14;TARDE;10;8;2.300;2.875;8.545;12.500;2;0.182;0;0;0;5;6;0.000
2023-10-01 16:00:00;7;33;9;3.667;24;TARDE;10;8;3.300;4.125;4.000;6.400;2;0.286;0;0;1;4;2;0.000
2023-10-01 17:00:00;16;29;9;3.222;20;TARDE;10;8;2.900;3.625;6.438;13.750;3;0.188;0;0;2;9;5;0.000
2023-10-01 18:00:00;10;40;9;4.444;31;TARDE;10;8;4.000;5.000;5.400;9.200;2;0.200;0;0;0;7;3;0.000
2023-10-01 19:00:00;10;36;9;4.000;27;TARDE;10;8;3.600;4.500;4.222;7.200;2;0.200;0;0;1;2;6;0.000
2023-10-01 20:00:00;9;37;9;4.111;28;TARDE;10;8;3.700;4.625;5.000;9.550;1;0.111;0;0;0;5;3;0.000
2023-10-01 21:00:00;7;33;9;3.667;24;TARDE;10;8;3.300;4.125;10.000;21.600;1;0.143;0;0;1;4;2;0.000
2023-10-01 22:00:00;1;34;9;3.778;25;NOCHE;5;8;6.800;4.250;5.000;5.000;1;1.000;0;0;0;1;0;0.000
2023-10-01 23:00:00;7;23;9;2.556;14;NOCHE;5;8;4.600;2.875;6.333;10.750;1;0.143;0;0;2;3;1;0.000
2023-10-02 00:00:00;5;23;9;2.556;14;NOCHE;5;8;4.600;2.875;7.000;9.000;3;0.600;0;1;2;1;1;0.200
2023-10-02 01:00:00;0;16;9;1.778;7;NOCHE;5;8;3.200;2.000;;;0;0.000;0;0;0;0;0;
2023-10-02 02:00:00;2;13;9;1.444;4;NOCHE;5;8;2.600;1.625;4.500;4.950;1;0.500;0;0;2;0;0;0.000
2023-10-02 03:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2023-10-02 04:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;3.000;3.000;1;1.000;0;0;0;0;1;0.000
2023-10-02 05:00:00;4;7;9;0.778;0;NOCHE;5;8;1.400;0.875;9.750;12.550;1;0.250;0;0;1;3;0;0.000
2023-10-02 06:00:00;0;11;9;1.222;2;NOCHE;5;8;2.200;1.375;;;0;0.000;0;0;0;0;0;
2023-10-02 07:00:00;2;11;9;1.222;2;NOCHE;5;8;2.200;1.375;4.000;4.900;0;0.000;0;0;0;1;1;0.000
2023-10-02 08:00:00;4;10;9;1.111;1;MANANA;10;8;1.000;1.250;4.667;5.900;1;0.250;0;0;0;2;1;0.000
2023-10-02 09:00:00;14;9;9;1.000;0;MANANA;10;8;0.900;1.125;4.909;8.000;1;0.071;0;0;0;9;2;0.000
2023-10-02 10:00:00;14;18;9;2.000;9;MANANA;10;8;1.800;2.250;3.857;5.350;1;0.071;1;0;0;11;2;0.071
2023-10-02 11:00:00;28;21;9;2.333;12;MANANA;10;8;2.100;2.625;4.292;7.000;3;0.107;0;0;0;21;3;0.000
2023-10-02 12:00:00;20;38;9;4.222;29;MANANA;10;8;3.800;4.750;4.765;10.400;2;0.100;0;0;1;13;3;0.000
2023-10-02 13:00:00;13;44;9;4.889;35;MANANA;10;8;4.400;5.500;5.000;10.850;2;0.154;0;0;0;7;1;0.000
2023-10-02 14:00:00;13;36;9;4.000;27;MANANA;10;8;3.600;4.500;13.923;24.400;3;0.231;0;2;0;4;7;0.154
2023-10-02 15:00:00;17;36;9;4.000;27;TARDE;10;8;3.600;4.500;13.857;28.400;2;0.118;0;0;0;0;14;0.000
2023-10-02 16:00:00;20;48;9;5.333;39;TARDE;10;8;4.800;6.000;24.350;32.050;2;0.100;0;0;1;0;19;0.000
2023-10-02 17:00:00;11;57;9;6.333;48;TARDE;10;8;5.700;7.125;17.100;31.000;1;0.091;0;0;0;0;10;0.000
2023-10-02 18:00:00;9;49;9;5.444;40;TARDE;10;8;4.900;6.125;6.333;11.800;0;0.000;0;0;0;0;9;0.000
2023-10-02 19:00:00;8;50;9;5.556;41;TARDE;10;8;5.000;6.250;5.714;8.700;2;0.250;0;0;0;0;7;0.000
2023-10-02 20:00:00;11;45;9;5.000;36;TARDE;10;8;4.500;5.625;3.909;8.500;2;0.182;0;0;0;0;11;0.000
2023-10-02 21:00:00;9;36;9;4.000;27;TARDE;10;8;3.600;4.500;3.333;5.600;0;0.000;0;0;0;1;8;0.000
2023-10-02 22:00:00;7;32;9;3.556;23;NOCHE;5;8;6.400;4.000;6.857;11.500;1;0.143;0;0;1;4;2;0.000
2023-10-02 23:00:00;5;28;9;3.111;19;NOCHE;5;8;5.600;3.500;14.600;43.600;2;0.400;0;1;3;1;0;0.200
2023-10-03 00:00:00;5;22;9;2.444;13;NOCHE;5;8;4.400;2.750;10.000;23.700;1;0.200;0;0;0;2;2;0.000
2023-10-03 01:00:00;1;16;9;1.778;7;NOCHE;5;8;3.200;2.000;8.000;8.000;0;0.000;0;0;0;0;1;0.000
2023-10-03 02:00:00;1;13;9;1.444;4;NOCHE;5;8;2.600;1.625;4.000;4.000;1;1.000;0;0;1;0;0;0.000
2023-10-03 03:00:00;5;7;9;0.778;0;NOCHE;5;8;1.400;0.875;11.250;26.550;0;0.000;0;0;0;1;3;0.000
2023-10-03 04:00:00;0;11;9;1.222;2;NOCHE;5;8;2.200;1.375;;;0;0.000;0;0;0;0;0;
2023-10-03 05:00:00;2;10;9;1.111;1;NOCHE;5;8;2.000;1.250;16.500;19.650;1;0.500;0;1;0;1;0;0.500
2023-10-03 06:00:00;2;8;9;0.889;0;NOCHE;5;8;1.600;1.000;8.000;8.900;0;0.000;0;0;2;0;0;0.000
2023-10-03 07:00:00;3;7;9;0.778;0;NOCHE;5;8;1.400;0.875;5.333;5.900;1;0.333;0;1;0;2;0;0.333
2023-10-03 08:00:00;15;7;9;0.778;0;MANANA;10;8;0.700;0.875;5.200;7.300;1;0.067;0;0;1;1;13;0.000
2023-10-03 09:00:00;12;21;9;2.333;12;MANANA;10;8;2.100;2.625;18.636;42.500;0;0.000;0;0;0;0;11;0.000
2023-10-03 10:00:00;13;30;9;3.333;21;MANANA;10;8;3.000;3.750;5.500;9.900;2;0.154;0;0;0;0;12;0.000
2023-10-03 11:00:00;15;33;9;3.667;24;MANANA;10;8;3.300;4.125;7.214;20.150;2;0.133;0;0;0;2;12;0.000
2023-10-03 12:00:00;14;40;9;4.444;31;MANANA;10;8;4.000;5.000;5.667;8.900;2;0.143;0;0;0;0;12;0.000
2023-10-03 13:00:00;7;36;9;4.000;27;MANANA;10;8;3.600;4.500;3.429;6.000;1;0.143;0;0;0;0;7;0.000
2023-10-03 14:00:00;10;27;9;3.000;18;MANANA;10;8;2.700;3.375;6.800;9.550;2;0.200;0;1;0;2;7;0.100
2023-10-03 15:00:00;12;25;9;2.778;16;TARDE;10;8;2.500;3.125;5.333;8.450;1;0.083;0;0;2;10;0;0.000
2023-10-03 16:00:00;17;31;9;3.444;22;TARDE;10;8;3.100;3.875;7.059;11.200;2;0.118;0;0;3;13;1;0.000
2023-10-03 17:00:00;6;34;9;3.778;25;TARDE;10;8;3.400;4.250;5.167;8.750;0;0.000;0;0;0;6;0;0.000
2023-10-03 18:00:00;11;27;9;3.000;18;TARDE;10;8;2.700;3.375;11.778;41.200;2;0.182;0;1;4;3;1;0.111
2023-10-03 19:00:00;6;27;9;3.000;18;TARDE;10;8;2.700;3.375;5.000;9.750;2;0.333;0;0;2;4;0;0.000
2023-10-03 20:00:00;9;27;9;3.000;18;TARDE;10;8;2.700;3.375;3.778;8.000;0;0.000;0;0;0;9;0;0.000
2023-10-03 21:00:00;8;23;9;2.556;14;TARDE;10;8;2.300;2.875;7.000;11.000;0;0.000;0;0;0;6;2;0.000
2023-10-03 22:00:00;4;25;9;2.778;16;NOCHE;5;8;5.000;3.125;6.000;8.550;3;0.750;0;0;0;0;4;0.000
2023-10-03 23:00:00;10;16;9;1.778;7;NOCHE;5;8;3.200;2.000;11.200;23.850;2;0.200;0;0;0;5;5;0.000
2023-10-04 00:00:00;2;22;9;2.444;13;NOCHE;5;8;4.400;2.750;7.000;7.900;0;0.000;0;0;0;0;2;0.000
2023-10-04 01:00:00;3;18;9;2.000;9;NOCHE;5;8;3.600;2.250;5.500;5.950;0;0.000;0;0;0;0;2;0.000
2023-10-04 02:00:00;2;14;9;1.556;5;NOCHE;5;8;2.800;1.750;5.000;5.000;1;0.500;0;1;0;0;0;1.000
2023-10-04 03:00:00;1;8;9;0.889;0;NOCHE;5;8;1.600;1.000;4.000;4.000;1;1.000;0;0;1;0;0;0.000
2023-10-04 04:00:00;1;7;9;0.778;0;NOCHE;5;8;1.400;0.875;10.000;10.000;0;0.000;0;0;0;1;0;0.000
2023-10-04 05:00:00;3;8;9;0.889;0;NOCHE;5;8;1.600;1.000;13.000;24.100;1;0.333;0;0;1;2;0;0.000
2023-10-04 06:00:00;0;10;9;1.111;1;NOCHE;5;8;2.000;1.250;;;0;0.000;0;0;0;0;0;
2023-10-04 07:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;4.000;4.000;0;0.000;0;0;0;1;0;0.000
2023-10-04 08:00:00;4;11;9;1.222;2;MANANA;10;8;1.100;1.375;4.000;5.700;0;0.000;0;0;0;0;4;0.000
2023-10-04 09:00:00;19;10;9;1.111;1;MANANA;10;8;1.000;1.250;9.941;18.200;1;0.053;0;0;1;1;15;0.000
2023-10-04 10:00:00;27;26;9;2.889;17;MANANA;10;8;2.600;3.250;6.120;12.000;3;0.111;0;0;1;3;21;0.000
2023-10-04 11:00:00;23;49;9;5.444;40;MANANA;10;8;4.900;6.125;11.261;18.800;5;0.217;0;0;1;8;14;0.000
2023-10-04 12:00:00;14;63;9;7.000;54;MANANA;10;8;6.300;7.875;5.357;10.050;5;0.357;0;0;1;5;8;0.000
2023-10-04 13:00:00;8;57;9;6.333;48;MANANA;10;8;5.700;7.125;4.375;6.950;1;0.125;0;0;0;4;4;0.000
2023-10-04 14:00:00;11;46;9;5.111;37;MANANA;10;8;4.600;5.750;7.091;12.000;3;0.273;0;0;0;3;8;0.000
2023-10-04 15:00:00;8;47;9;5.222;38;TARDE;10;8;4.700;5.875;6.500;11.950;3;0.375;0;0;0;0;8;0.000
2023-10-04 16:00:00;11;44;9;4.889;35;TARDE;10;8;4.400;5.500;6.818;11.000;3;0.273;0;0;0;0;11;0.000
2023-10-04 17:00:00;4;46;9;5.111;37;TARDE;10;8;4.600;5.750;5.750;7.000;0;0.000;0;0;0;0;4;0.000
2023-10-04 18:00:00;10;33;9;3.667;24;TARDE;10;8;3.300;4.125;6.800;11.650;0;0.000;0;0;0;0;10;0.000
2023-10-04 19:00:00;10;29;9;3.222;20;TARDE;10;8;2.900;3.625;4.700;7.550;0;0.000;0;0;0;0;10;0.000
2023-10-04 20:00:00;7;37;9;4.111;28;TARDE;10;8;3.700;4.625;6.714;9.400;0;0.000;0;0;0;0;7;0.000
2023-10-04 21:00:00;2;28;9;3.111;19;TARDE;10;8;2.800;3.500;13.000;13.000;0;0.000;0;0;0;0;2;0.000
2023-10-04 22:00:00;11;21;9;2.333;12;NOCHE;5;8;4.200;2.625;5.000;7.550;0;0.000;0;0;0;2;8;0.000
2023-10-04 23:00:00;4;24;9;2.667;15;NOCHE;5;8;4.800;3.000;7.000;11.950;0;0.000;0;0;0;1;3;0.000
2023-10-05 00:00:00;4;15;9;1.667;6;NOCHE;5;8;3.000;1.875;5.750;9.400;0;0.000;0;1;0;1;2;0.250
2023-10-05 01:00:00;2;13;9;1.444;4;NOCHE;5;8;2.600;1.625;7.500;8.850;0;0.000;0;0;0;1;1;0.000
2023-10-05 02:00:00;2;10;9;1.111;1;NOCHE;5;8;2.000;1.250;12.500;12.950;0;0.000;0;0;0;2;0;0.000
2023-10-05 03:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2023-10-05 04:00:00;2;7;9;0.778;0;NOCHE;5;8;1.400;0.875;4.000;4.900;0;0.000;0;0;0;2;0;0.000
2023-10-05 05:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2023-10-05 06:00:00;1;6;9;0.667;0;NOCHE;5;8;1.200;0.750;6.000;6.000;0;0.000;0;0;0;0;1;0.000
2023-10-05 07:00:00;2;6;9;0.667;0;NOCHE;5;8;1.200;0.750;6.000;6.000;1;0.500;0;0;0;0;2;0.000
2023-10-05 08:00:00;11;8;9;0.889;0;MANANA;10;8;0.800;1.000;14.375;33.700;1;0.091;0;0;1;6;1;0.000
2023-10-05 09:00:00;9;18;9;2.000;9;MANANA;10;8;1.800;2.250;6.500;9.300;0;0.000;0;1;3;2;2;0.125
2023-10-05 10:00:00;20;23;9;2.556;14;MANANA;10;8;2.300;2.875;7.167;11.150;2;0.100;0;0;4;10;4;0.000
2023-10-05 11:00:00;20;35;9;3.889;26;MANANA;10;8;3.500;4.375;8.850;23.300;3;0.150;0;0;2;3;15;0.000
2023-10-05 12:00:00;14;43;9;4.778;34;MANANA;10;8;4.300;5.375;11.182;24.000;3;0.214;0;0;2;6;3;0.000
2023-10-05 13:00:00;13;46;9;5.111;37;MANANA;10;8;4.600;5.750;12.167;26.900;2;0.154;0;0;2;7;3;0.000
2023-10-05 14:00:00;9;55;9;6.111;46;MANANA;10;8;5.500;6.875;6.143;9.000;3;0.333;0;0;2;5;0;0.000
2023-10-05 15:00:00;9;30;9;3.333;21;TARDE;10;8;3.000;3.750;4.000;6.800;0;0.000;0;0;0;7;2;0.000
2023-10-05 16:00:00;17;29;9;3.222;20;TARDE;10;8;2.900;3.625;6.412;11.000;2;0.118;0;0;0;13;4;0.000
2023-10-05 17:00:00;14;35;9;3.889;26;TARDE;10;8;3.500;4.375;6.538;10.800;1;0.071;0;0;0;7;6;0.000
2023-10-05 18:00:00;10;37;9;4.111;28;TARDE;10;8;3.700;4.625;5.300;9.550;1;0.100;0;0;2;6;2;0.000
2023-10-05 19:00:00;11;29;9;3.222;20;TARDE;10;8;2.900;3.625;3.500;4.550;1;0.091;0;0;0;6;4;0.000
2023-10-05 20:00:00;9;26;9;2.889;17;TARDE;10;8;2.600;3.250;5.111;7.200;2;0.222;0;0;0;7;2;0.000
2023-10-05 21:00:00;3;25;9;2.778;16;TARDE;10;8;2.500;3.125;3.667;4.800;1;0.333;0;0;1;2;0;0.000
2023-10-05 22:00:00;5;18;9;2.000;9;NOCHE;5;8;3.600;2.250;8.000;12.600;4;0.800;0;0;2;2;1;0.000
2023-10-05 23:00:00;6;16;9;1.778;7;NOCHE;5;8;3.200;2.000;6.500;8.000;1;0.167;0;0;0;6;0;0.000
2023-10-06 00:00:00;3;17;9;1.889;8;NOCHE;5;8;3.400;2.125;7.333;10.700;1;0.333;0;0;0;2;1;0.000
2023-10-06 01:00:00;1;18;9;2.000;9;NOCHE;5;8;3.600;2.250;6.000;6.000;0;0.000;0;0;0;1;0;0.000
2023-10-06 02:00:00;1;12;9;1.333;3;NOCHE;5;8;2.400;1.500;5.000;5.000;0;0.000;0;0;0;1;0;0.000
2023-10-06 03:00:00;1;12;9;1.333;3;NOCHE;5;8;2.400;1.500;13.000;13.000;0;0.000;0;0;0;1;0;0.000
2023-10-06 04:00:00;1;10;9;1.111;1;NOCHE;5;8;2.000;1.250;3.000;3.000;0;0.000;0;0;0;1;0;0.000
2023-10-06 05:00:00;0;9;9;1.000;0;NOCHE;5;8;1.800;1.125;;;0;0.000;0;0;0;0;0;
2023-10-06 06:00:00;2;9;9;1.000;0;NOCHE;5;8;1.800;1.125;14.000;16.700;0;0.000;0;1;0;1;0;0.500
2023-10-06 07:00:00;6;8;9;0.889;0;NOCHE;5;8;1.600;1.000;6.333;8.500;1;0.167;0;0;1;5;0;0.000
2023-10-06 08:00:00;5;12;9;1.333;3;MANANA;10;8;1.200;1.500;4.000;4.000;0;0.000;0;0;0;1;3;0.000
2023-10-06 09:00:00;15;13;9;1.444;4;MANANA;10;8;1.300;1.625;7.400;16.300;0;0.000;0;0;0;0;15;0.000
2023-10-06 10:00:00;16;26;9;2.889;17;MANANA;10;8;2.600;3.250;4.714;6.350;1;0.062;0;0;0;3;11;0.000
2023-10-06 11:00:00;15;30;9;3.333;21;MANANA;10;8;3.000;3.750;8.600;12.600;3;0.200;0;0;0;2;13;0.000
2023-10-06 12:00:00;13;35;9;3.889;26;MANANA;10;8;3.500;4.375;4.154;7.600;3;0.231;0;0;0;0;13;0.000
2023-10-06 13:00:00;15;38;9;4.222;29;MANANA;10;8;3.800;4.750;7.000;11.300;1;0.067;0;0;0;6;9;0.000
2023-10-06 14:00:00;6;37;9;4.111;28;MANANA;10;8;3.700;4.625;5.333;8.250;0;0.000;0;0;1;0;5;0.000
2023-10-06 15:00:00;10;31;9;3.444;22;TARDE;10;8;3.100;3.875;5.800;10.750;3;0.300;0;0;0;0;10;0.000
